record_id,true_label,top1_pred,AP,RR,nDCG,latency_ms,P@1,P@5,R@1,R@5,R@10
115,22973,22973,1.0,1.0,1.0,6.210325984284282,1.0,0.2,0.02,0.02,0.02
117,22973,22967,0.5,0.5,0.6309297535714575,6.074764009099454,0.0,0.2,0.0,0.02,0.02
123,22973,22973,1.0,1.0,1.0,6.181520991958678,1.0,0.2,0.02,0.02,0.02
124,22973,22973,1.0,1.0,1.0,6.407084001693875,1.0,0.2,0.02,0.02,0.02
127,22973,strcuc1,0.0,0.0,0.0,6.025155016686767,0.0,0.0,0.0,0.0,0.0
151,22983,22983,1.0,1.0,1.0,6.2652709893882275,1.0,0.2,0.125,0.125,0.125
155,22983,bucmot4,0.0,0.0,0.0,6.048422015737742,0.0,0.0,0.0,0.0,0.0
159,22985,compot1,0.0,0.0,0.0,6.040019041392952,0.0,0.0,0.0,0.0,0.0
165,23154,compot1,0.2,0.2,0.38685280723454163,6.227583042345941,0.0,0.2,0.0,0.25,0.25
174,23158,24279,0.14285714285714285,0.14285714285714285,0.3333333333333333,6.075944984331727,0.0,0.0,0.0,0.0,0.05
177,23158,23158,1.0,1.0,1.0,6.100053025875241,1.0,0.2,0.05,0.05,0.05
178,23158,23158,1.0,1.0,1.0,6.287886993959546,1.0,0.2,0.05,0.05,0.05
186,23158,whtdov,0.0,0.0,0.0,6.10726501327008,0.0,0.0,0.0,0.0,0.0
189,23158,23158,1.0,1.0,1.0,6.115988013334572,1.0,0.2,0.05,0.05,0.05
193,23176,lesgrf1,0.5,0.5,0.6309297535714575,6.267605989705771,0.0,0.2,0.0,0.3333333333333333,0.3333333333333333
201,24279,24279,1.0,1.0,1.0,6.093682954087853,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
204,24279,24279,1.0,1.0,1.0,6.291321944445372,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
207,24279,compot1,0.5,0.5,0.6309297535714575,6.0982489958405495,0.0,0.2,0.0,0.02702702702702703,0.02702702702702703
217,24279,24279,1.0,1.0,1.0,6.111470982432365,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
226,24279,24279,1.0,1.0,1.0,6.112973031122237,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
230,24279,24279,1.0,1.0,1.0,6.111891008913517,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
232,24279,24279,1.0,1.0,1.0,6.118612014688551,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
233,24279,24279,1.0,1.0,1.0,6.103107996750623,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
234,24279,25092,0.3333333333333333,0.3333333333333333,0.5,6.163741985801607,0.0,0.2,0.0,0.02702702702702703,0.02702702702702703
244,24285,65377,0.5,0.5,0.6309297535714575,6.078539008740336,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667
246,24285,65380,0.2,0.2,0.38685280723454163,6.089586997404695,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667
251,24285,24285,1.0,1.0,1.0,6.0990010388195515,1.0,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667
252,24285,24285,1.0,1.0,1.0,6.106232001911849,1.0,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667
265,24287,24287,1.0,1.0,1.0,6.094574986491352,1.0,0.2,0.1111111111111111,0.1111111111111111,0.1111111111111111
269,24287,555146,0.5,0.5,0.6309297535714575,6.109006993938237,0.0,0.2,0.0,0.1111111111111111,0.1111111111111111
274,24321,555146,0.0,0.0,0.0,6.148387969005853,0.0,0.0,0.0,0.0,0.0
276,244024,244024,1.0,1.0,1.0,6.433015048969537,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
278,244024,244024,1.0,1.0,1.0,5.848397966474295,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
280,244024,244024,1.0,1.0,1.0,5.974136001896113,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
291,244024,244024,1.0,1.0,1.0,5.975748004857451,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
296,244024,244024,1.0,1.0,1.0,6.0036820359528065,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
302,244024,fepowl,0.125,0.125,0.31546487678572877,6.0664500342682,0.0,0.0,0.0,0.0,0.006896551724137931
309,244024,244024,1.0,1.0,1.0,6.0722389607690275,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
319,244024,244024,1.0,1.0,1.0,6.057556020095944,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
320,244024,coffal1,0.0,0.0,0.0,6.054981960915029,0.0,0.0,0.0,0.0,0.0
325,244024,244024,1.0,1.0,1.0,6.110898975748569,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
327,244024,244024,1.0,1.0,1.0,6.2207020237110555,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
329,244024,244024,1.0,1.0,1.0,6.1805290170013905,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
330,244024,244024,1.0,1.0,1.0,6.115456984844059,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
334,244024,244024,1.0,1.0,1.0,6.263549032155424,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
354,244024,244024,1.0,1.0,1.0,6.093172007240355,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
355,244024,244024,1.0,1.0,1.0,6.072379008401185,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
359,244024,244024,1.0,1.0,1.0,6.244670017622411,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
367,244024,244024,1.0,1.0,1.0,6.073491007555276,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
369,244024,244024,1.0,1.0,1.0,6.058908998966217,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
382,244024,244024,1.0,1.0,1.0,6.250177975744009,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
386,244024,244024,1.0,1.0,1.0,6.108976958785206,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
390,244024,244024,1.0,1.0,1.0,6.011814984958619,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
393,244024,244024,1.0,1.0,1.0,6.186689017340541,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
398,244024,244024,1.0,1.0,1.0,6.076867051888257,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
415,244024,bbwduc,0.5,0.5,0.6309297535714575,6.096107012126595,0.0,0.2,0.0,0.006896551724137931,0.006896551724137931
416,244024,244024,1.0,1.0,1.0,6.22330600162968,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
435,244024,244024,1.0,1.0,1.0,6.0844680410809815,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
438,244024,244024,1.0,1.0,1.0,6.043353991117328,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
444,244024,244024,1.0,1.0,1.0,6.6053750342689455,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
445,244024,limpki,0.0,0.0,0.0,5.968976998701692,0.0,0.0,0.0,0.0,0.0
446,244024,greyel,0.5,0.5,0.6309297535714575,5.977761000394821,0.0,0.2,0.0,0.006896551724137931,0.006896551724137931
451,244024,244024,1.0,1.0,1.0,6.007437012158334,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
452,244024,244024,1.0,1.0,1.0,6.036363018210977,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
453,244024,soulap1,0.0,0.0,0.0,6.02645700564608,0.0,0.0,0.0,0.0,0.0
455,244024,244024,1.0,1.0,1.0,6.052037002518773,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
456,244024,linwoo1,0.16666666666666666,0.16666666666666666,0.3562071871080222,6.12386001739651,0.0,0.0,0.0,0.0,0.006896551724137931
463,25092,25092,1.0,1.0,1.0,6.158473959658295,1.0,0.2,0.047619047619047616,0.047619047619047616,0.047619047619047616
465,25092,1595929,0.16666666666666666,0.16666666666666666,0.3562071871080222,6.121345970313996,0.0,0.0,0.0,0.0,0.047619047619047616
466,25092,25092,1.0,1.0,1.0,6.112081988248974,1.0,0.2,0.047619047619047616,0.047619047619047616,0.047619047619047616
470,25092,244024,0.0,0.0,0.0,6.145964958705008,0.0,0.0,0.0,0.0,0.0
473,25092,326272,0.5,0.5,0.6309297535714575,6.043063011020422,0.0,0.2,0.0,0.047619047619047616,0.047619047619047616
484,25214,25214,1.0,1.0,1.0,6.107565015554428,1.0,0.2,0.5,0.5,0.5
486,326272,326272,1.0,1.0,1.0,6.055673002265394,1.0,0.2,0.045454545454545456,0.045454545454545456,0.045454545454545456
489,326272,strcuc1,0.0,0.0,0.0,6.080823019146919,0.0,0.0,0.0,0.0,0.0
493,326272,326272,1.0,1.0,1.0,6.104609987232834,1.0,0.2,0.045454545454545456,0.045454545454545456,0.045454545454545456
497,326272,326272,1.0,1.0,1.0,6.223887030500919,1.0,0.2,0.045454545454545456,0.045454545454545456,0.045454545454545456
499,326272,23158,0.5,0.5,0.6309297535714575,6.073420983739197,0.0,0.2,0.0,0.045454545454545456,0.045454545454545456
508,326272,326272,1.0,1.0,1.0,6.046399008482695,1.0,0.2,0.045454545454545456,0.045454545454545456,0.045454545454545456
519,41970,compot1,0.0,0.0,0.0,6.3492730259895325,0.0,0.0,0.0,0.0,0.0
520,41970,whtdov,0.0,0.0,0.0,6.111040012910962,0.0,0.0,0.0,0.0,0.0
527,43435,43435,1.0,1.0,1.0,6.113364011980593,1.0,0.2,0.09090909090909091,0.09090909090909091,0.09090909090909091
528,43435,43435,1.0,1.0,1.0,6.34652900043875,1.0,0.2,0.09090909090909091,0.09090909090909091,0.09090909090909091
531,43435,43435,1.0,1.0,1.0,6.088644033297896,1.0,0.2,0.09090909090909091,0.09090909090909091,0.09090909090909091
537,47144,strcuc1,0.0,0.0,0.0,6.131011003162712,0.0,0.0,0.0,0.0,0.0
541,47144,47144,1.0,1.0,1.0,6.269768986385316,1.0,0.2,0.029411764705882353,0.029411764705882353,0.029411764705882353
547,47144,strowl1,0.1111111111111111,0.1111111111111111,0.3010299956639812,6.1069229850545526,0.0,0.0,0.0,0.0,0.029411764705882353
555,47144,burowl,0.0,0.0,0.0,6.4729180303402245,0.0,0.0,0.0,0.0,0.0
556,47144,relser1,0.0,0.0,0.0,6.093372008763254,0.0,0.0,0.0,0.0,0.0
557,47144,47144,1.0,1.0,1.0,5.9588419971987605,1.0,0.2,0.029411764705882353,0.029411764705882353,0.029411764705882353
561,47144,trokin,0.0,0.0,0.0,6.0392580344341695,0.0,0.0,0.0,0.0,0.0
563,47144,strher2,0.0,0.0,0.0,6.174350040964782,0.0,0.0,0.0,0.0,0.0
565,47144,47144,1.0,1.0,1.0,6.08178396942094,1.0,0.2,0.029411764705882353,0.029411764705882353,0.029411764705882353
582,476521,compau,0.0,0.0,0.0,6.123959959950298,0.0,0.0,0.0,0.0,0.0
585,555123,gycwor1,0.0,0.0,0.0,6.061161984689534,0.0,0.0,0.0,0.0,0.0
590,555145,trsowl,0.5,0.5,0.6309297535714575,6.237669032998383,0.0,0.2,0.0,0.16666666666666666,0.16666666666666666
593,555145,whtdov,0.0,0.0,0.0,6.091649003792554,0.0,0.0,0.0,0.0,0.0
601,555146,555146,1.0,1.0,1.0,6.27739995252341,1.0,0.2,0.07142857142857142,0.07142857142857142,0.07142857142857142
604,555146,555146,1.0,1.0,1.0,6.3167629996314645,1.0,0.2,0.07142857142857142,0.07142857142857142,0.07142857142857142
608,555146,brnowl,0.0,0.0,0.0,6.1206750106066465,0.0,0.0,0.0,0.0,0.0
612,555146,compau,0.0,0.0,0.0,6.112381990533322,0.0,0.0,0.0,0.0,0.0
613,64898,64898,1.0,1.0,1.0,6.258871988393366,1.0,0.2,0.5,0.5,0.5
618,65377,65377,1.0,1.0,1.0,6.094573996961117,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
619,65377,pvttyr1,0.0,0.0,0.0,6.098229961935431,0.0,0.0,0.0,0.0,0.0
623,65377,65377,1.0,1.0,1.0,6.234192987903953,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
627,65377,stbwoo2,0.3333333333333333,0.3333333333333333,0.5,6.118261022493243,0.0,0.2,0.0,0.02702702702702703,0.02702702702702703
633,65377,trokin,0.0,0.0,0.0,6.104959989897907,0.0,0.0,0.0,0.0,0.0
638,65377,24287,0.25,0.25,0.43067655807339306,6.097368954215199,0.0,0.2,0.0,0.02702702702702703,0.02702702702702703
644,65377,65377,1.0,1.0,1.0,6.112512026447803,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
649,65377,65377,1.0,1.0,1.0,6.128136999905109,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
651,65377,65377,1.0,1.0,1.0,6.113594979979098,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
664,65380,24279,0.16666666666666666,0.16666666666666666,0.3562071871080222,6.170223001390696,0.0,0.0,0.0,0.0,0.05555555555555555
667,65380,larela1,0.0,0.0,0.0,6.10683299601078,0.0,0.0,0.0,0.0,0.0
669,65380,1595929,0.2,0.2,0.38685280723454163,6.081243045628071,0.0,0.2,0.0,0.05555555555555555,0.05555555555555555
671,65380,65380,1.0,1.0,1.0,6.128217035438865,1.0,0.2,0.05555555555555555,0.05555555555555555,0.05555555555555555
684,65380,555146,0.5,0.5,0.6309297535714575,6.404359999578446,0.0,0.2,0.0,0.05555555555555555,0.05555555555555555
688,66971,wfwduc1,0.0,0.0,0.0,5.919018993154168,0.0,0.0,0.0,0.0,0.0
690,67107,67107,1.0,1.0,1.0,5.9799550217576325,1.0,0.2,0.09090909090909091,0.09090909090909091,0.09090909090909091
691,67107,67107,1.0,1.0,1.0,6.014537997543812,1.0,0.2,0.09090909090909091,0.09090909090909091,0.09090909090909091
695,67107,67107,1.0,1.0,1.0,6.032527016941458,1.0,0.2,0.09090909090909091,0.09090909090909091,0.09090909090909091
707,67252,trsowl,0.2,0.2,0.38685280723454163,6.060460000298917,0.0,0.2,0.0,0.2,0.2
710,70711,trsowl,0.0,0.0,0.0,6.096105964388698,0.0,0.0,0.0,0.0,0.0
715,738183,738183,1.0,1.0,1.0,6.098549987655133,1.0,0.2,0.25,0.25,0.25
717,74113,74113,1.0,1.0,1.0,6.130259949713945,1.0,0.2,0.125,0.125,0.125
719,74113,74113,1.0,1.0,1.0,6.187229999341071,1.0,0.2,0.125,0.125,0.125
728,74580,flawar1,0.0,0.0,0.0,6.115557043813169,0.0,0.0,0.0,0.0,0.0
736,760266,760266,1.0,1.0,1.0,6.135809002444148,1.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
750,ashgre1,ashgre1,1.0,1.0,1.0,6.106243003159761,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
752,ashgre1,ashgre1,1.0,1.0,1.0,6.261344999074936,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
757,ashgre1,ashgre1,1.0,1.0,1.0,6.109858979471028,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
758,ashgre1,ashgre1,1.0,1.0,1.0,6.083707034122199,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
760,ashgre1,ashgre1,1.0,1.0,1.0,6.238670961465687,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
761,ashgre1,ashgre1,1.0,1.0,1.0,6.133385002613068,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
762,ashgre1,ashgre1,1.0,1.0,1.0,6.082805979531258,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
764,ashgre1,ashgre1,1.0,1.0,1.0,6.1197429895401,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
774,ashgre1,ashgre1,1.0,1.0,1.0,6.153105990961194,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
778,ashgre1,ashgre1,1.0,1.0,1.0,6.085520028136671,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
779,ashgre1,masgna1,0.0,0.0,0.0,6.104289030190557,0.0,0.0,0.0,0.0,0.0
780,ashgre1,ashgre1,1.0,1.0,1.0,6.1241500079631805,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
793,ashgre1,ashgre1,1.0,1.0,1.0,6.140485987998545,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
795,ashgre1,ashgre1,1.0,1.0,1.0,6.109847978223115,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
806,ashgre1,sobcac1,0.5,0.5,0.6309297535714575,6.110108981374651,0.0,0.2,0.0,0.012195121951219513,0.012195121951219513
817,ashgre1,ashgre1,1.0,1.0,1.0,6.092590978369117,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
819,ashgre1,ocecra1,0.0,0.0,0.0,6.457493000198156,0.0,0.0,0.0,0.0,0.0
823,ashgre1,compot1,0.0,0.0,0.0,5.928032973315567,0.0,0.0,0.0,0.0,0.0
830,ashgre1,grekis,0.0,0.0,0.0,5.981407011859119,0.0,0.0,0.0,0.0,0.0
832,ashgre1,bobfly1,0.0,0.0,0.0,6.036934035364538,0.0,0.0,0.0,0.0,0.0
847,astcra1,limpki,0.0,0.0,0.0,6.03292795130983,0.0,0.0,0.0,0.0,0.0
853,astcra1,astcra1,1.0,1.0,1.0,6.139063974842429,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
855,astcra1,astcra1,1.0,1.0,1.0,6.229755992535502,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
864,astcra1,spispi1,0.0,0.0,0.0,6.074842996895313,0.0,0.0,0.0,0.0,0.0
866,astcra1,astcra1,1.0,1.0,1.0,6.117239012382925,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
867,astcra1,astcra1,1.0,1.0,1.0,6.251519953366369,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
872,astcra1,astcra1,1.0,1.0,1.0,6.0721279587596655,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
875,astcra1,astcra1,1.0,1.0,1.0,6.083797954488546,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
877,astcra1,astcra1,1.0,1.0,1.0,6.233512016478926,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
885,astcra1,astcra1,1.0,1.0,1.0,6.108565954491496,1.0,0.3333333333333333,0.010416666666666666,0.010416666666666666,0.010416666666666666
890,astcra1,astcra1,1.0,1.0,1.0,6.127565982751548,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
903,astcra1,astcra1,1.0,1.0,1.0,6.332096003461629,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
906,astcra1,astcra1,1.0,1.0,1.0,6.095003976952285,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
907,astcra1,undtin1,0.25,0.25,0.43067655807339306,6.099132006056607,0.0,0.2,0.0,0.010416666666666666,0.010416666666666666
912,astcra1,astcra1,1.0,1.0,1.0,6.273293984122574,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
921,astcra1,astcra1,1.0,1.0,1.0,6.060631014406681,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
931,astcra1,astcra1,1.0,1.0,1.0,6.072368996683508,1.0,0.25,0.010416666666666666,0.010416666666666666,0.010416666666666666
932,astcra1,whtdov,0.125,0.125,0.31546487678572877,6.219620991032571,0.0,0.0,0.0,0.0,0.010416666666666666
933,astcra1,astcra1,1.0,1.0,1.0,6.12427102169022,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
938,astcra1,astcra1,1.0,1.0,1.0,6.085630040615797,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
945,astcra1,astcra1,1.0,1.0,1.0,6.183663965202868,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
952,astcra1,astcra1,1.0,1.0,1.0,6.078979989979416,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
955,astcra1,astcra1,1.0,1.0,1.0,6.067220994736999,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
957,astcra1,whtdov,0.0,0.0,0.0,6.111009977757931,0.0,0.0,0.0,0.0,0.0
962,bafcur1,bafcur1,1.0,1.0,1.0,6.490333995316178,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
970,bafcur1,bafcur1,1.0,1.0,1.0,5.934652988798916,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
973,bafcur1,bafcur1,1.0,1.0,1.0,5.9964300016872585,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
979,bafcur1,bafcur1,1.0,1.0,1.0,6.039778992999345,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
984,bafcur1,bafcur1,1.0,1.0,1.0,6.063005013857037,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
989,bafcur1,bafcur1,1.0,1.0,1.0,6.059018021915108,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
993,bafcur1,bafcur1,1.0,1.0,1.0,6.062955013476312,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
999,bafcur1,bafcur1,1.0,1.0,1.0,6.071768992114812,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
1002,bafcur1,bafcur1,1.0,1.0,1.0,6.06497802073136,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
1003,bafcur1,bafcur1,1.0,1.0,1.0,6.1009039636701345,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
1012,baffal1,baffal1,1.0,1.0,1.0,6.014238984789699,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1024,baffal1,baffal1,1.0,1.0,1.0,6.063576031010598,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1027,baffal1,baffal1,1.0,1.0,1.0,6.116268981713802,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1028,baffal1,baffal1,1.0,1.0,1.0,6.084617984015495,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1031,baffal1,baffal1,1.0,1.0,1.0,6.103769002947956,1.0,0.5,0.004016064257028112,0.004016064257028112,0.004016064257028112
1038,baffal1,baffal1,1.0,1.0,1.0,6.091158953495324,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1040,baffal1,baffal1,1.0,1.0,1.0,6.148368993308395,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1041,baffal1,baffal1,1.0,1.0,1.0,6.153376016300172,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1047,baffal1,baffal1,1.0,1.0,1.0,6.079880986362696,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1049,baffal1,baffal1,1.0,1.0,1.0,6.075525016058236,1.0,0.5,0.004016064257028112,0.004016064257028112,0.004016064257028112
1056,baffal1,baffal1,1.0,1.0,1.0,6.0717889573425055,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1061,baffal1,baffal1,1.0,1.0,1.0,6.118762015830725,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1068,baffal1,baffal1,1.0,1.0,1.0,6.1106899520382285,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1071,baffal1,baffal1,1.0,1.0,1.0,6.158695032354444,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1077,baffal1,baffal1,1.0,1.0,1.0,6.139564968179911,1.0,0.5,0.004016064257028112,0.004016064257028112,0.004016064257028112
1078,baffal1,baffal1,1.0,1.0,1.0,6.086180976126343,1.0,0.5,0.004016064257028112,0.004016064257028112,0.004016064257028112
1085,baffal1,baffal1,1.0,1.0,1.0,6.079830985981971,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1087,baffal1,baffal1,1.0,1.0,1.0,6.127615983132273,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1088,baffal1,baffal1,1.0,1.0,1.0,6.11507601570338,1.0,1.0,0.004016064257028112,0.004016064257028112,0.004016064257028112
1089,baffal1,baffal1,1.0,1.0,1.0,6.117901008110493,1.0,1.0,0.004016064257028112,0.004016064257028112,0.004016064257028112
1091,baffal1,baffal1,1.0,1.0,1.0,6.1231389991007745,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
