record_id,true_label,top1_pred,AP,RR,nDCG,latency_ms,P@1,P@5,R@1,R@5,R@10
233,24279,24279,1.0,1.0,1.0,6.2245100270956755,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
234,24279,24279,1.0,1.0,1.0,6.063217995688319,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
244,24285,65377,0.3333333333333333,0.3333333333333333,0.5,6.050177966244519,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667
246,24285,65377,0.25,0.25,0.43067655807339306,6.557750981301069,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667
251,24285,65377,0.25,0.25,0.43067655807339306,6.200562987942249,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667
252,24285,65377,0.3333333333333333,0.3333333333333333,0.5,6.106615997850895,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667
265,24287,65377,0.5,0.5,0.6309297535714575,6.482824974227697,0.0,0.2,0.0,0.1111111111111111,0.1111111111111111
269,24287,65377,0.2,0.2,0.38685280723454163,6.532722967676818,0.0,0.2,0.0,0.1111111111111111,0.1111111111111111
274,24321,65377,0.0,0.0,0.0,5.8732409961521626,0.0,0.0,0.0,0.0,0.0
276,244024,244024,1.0,1.0,1.0,6.666380970273167,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
278,244024,244024,1.0,1.0,1.0,5.9626210131682456,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
280,244024,244024,1.0,1.0,1.0,6.018968997523189,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
291,244024,244024,1.0,1.0,1.0,6.154200993478298,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
296,244024,244024,1.0,1.0,1.0,6.075787998270243,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
302,244024,coffal1,0.3333333333333333,0.3333333333333333,0.5,6.08644395833835,0.0,0.2,0.0,0.006896551724137931,0.006896551724137931
309,244024,244024,1.0,1.0,1.0,6.2057910254225135,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
319,244024,244024,1.0,1.0,1.0,6.065792986191809,1.0,0.25,0.006896551724137931,0.006896551724137931,0.006896551724137931
320,244024,bbwduc,0.0,0.0,0.0,6.239884998649359,0.0,0.0,0.0,0.0,0.0
325,244024,244024,1.0,1.0,1.0,6.094896991271526,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
327,244024,244024,1.0,1.0,1.0,6.272124999668449,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
329,244024,244024,1.0,1.0,1.0,6.02624099701643,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
330,244024,yeofly1,0.0,0.0,0.0,6.211860978510231,0.0,0.0,0.0,0.0,0.0
334,244024,244024,1.0,1.0,1.0,6.386995024513453,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
354,244024,244024,1.0,1.0,1.0,6.051178963389248,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
355,244024,244024,1.0,1.0,1.0,7.4058580212295055,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
359,244024,244024,1.0,1.0,1.0,7.6410649926401675,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
367,244024,244024,1.0,1.0,1.0,6.3355640158988535,1.0,0.3333333333333333,0.006896551724137931,0.006896551724137931,0.006896551724137931
369,244024,244024,1.0,1.0,1.0,6.3320089830085635,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
382,244024,244024,1.0,1.0,1.0,6.415910029318184,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
386,244024,244024,1.0,1.0,1.0,6.323845009319484,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
390,244024,244024,1.0,1.0,1.0,6.174713023938239,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
393,244024,244024,1.0,1.0,1.0,6.33198901778087,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
398,244024,244024,1.0,1.0,1.0,5.981971975415945,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
415,244024,244024,1.0,1.0,1.0,6.176155002322048,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
416,244024,244024,1.0,1.0,1.0,6.254056002944708,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
435,244024,244024,1.0,1.0,1.0,6.023135967552662,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
438,244024,244024,1.0,1.0,1.0,6.5297880209982395,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
444,244024,244024,1.0,1.0,1.0,6.047562987077981,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
445,244024,bbwduc,0.0,0.0,0.0,6.082659005187452,0.0,0.0,0.0,0.0,0.0
446,244024,244024,1.0,1.0,1.0,6.57141295960173,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
451,244024,244024,1.0,1.0,1.0,6.130622990895063,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
452,244024,244024,1.0,1.0,1.0,6.033480982296169,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
453,244024,brnowl,0.2,0.2,0.38685280723454163,6.878683983813971,0.0,0.2,0.0,0.006896551724137931,0.006896551724137931
455,244024,244024,1.0,1.0,1.0,5.903769982978702,1.0,0.2,0.006896551724137931,0.006896551724137931,0.006896551724137931
456,244024,brnowl,0.5,0.5,0.6309297535714575,5.904950958210975,0.0,0.2,0.0,0.006896551724137931,0.006896551724137931
463,25092,25092,1.0,1.0,1.0,6.011697987560183,1.0,0.2,0.047619047619047616,0.047619047619047616,0.047619047619047616
465,25092,65380,0.5,0.5,0.6309297535714575,5.906954000238329,0.0,0.2,0.0,0.047619047619047616,0.047619047619047616
466,25092,24279,0.25,0.25,0.43067655807339306,5.9461750206537545,0.0,0.2,0.0,0.047619047619047616,0.047619047619047616
470,25092,65377,0.3333333333333333,0.3333333333333333,0.5,6.37061899760738,0.0,0.2,0.0,0.047619047619047616,0.047619047619047616
473,25092,65377,0.5,0.5,0.6309297535714575,5.976311978884041,0.0,0.2,0.0,0.047619047619047616,0.047619047619047616
484,25214,244024,0.25,0.25,0.43067655807339306,5.948368983808905,0.0,0.2,0.0,0.5,0.5
486,326272,244024,0.5,0.5,0.6309297535714575,6.200712989084423,0.0,0.2,0.0,0.045454545454545456,0.045454545454545456
489,326272,bbwduc,0.0,0.0,0.0,6.008071999531239,0.0,0.0,0.0,0.0,0.0
493,326272,326272,1.0,1.0,1.0,6.0212030075490475,1.0,0.2,0.045454545454545456,0.045454545454545456,0.045454545454545456
497,326272,sobcac1,0.5,0.5,0.6309297535714575,6.324446992948651,0.0,0.2,0.0,0.045454545454545456,0.045454545454545456
499,326272,326272,1.0,1.0,1.0,5.96932100597769,1.0,0.2,0.045454545454545456,0.045454545454545456,0.045454545454545456
508,326272,25092,0.25,0.25,0.43067655807339306,5.9818620211444795,0.0,0.2,0.0,0.045454545454545456,0.045454545454545456
519,41970,compot1,0.0,0.0,0.0,6.268468976486474,0.0,0.0,0.0,0.0,0.0
520,41970,ruther1,0.0,0.0,0.0,6.040892971213907,0.0,0.0,0.0,0.0,0.0
527,43435,ruther1,0.3333333333333333,0.3333333333333333,0.5,6.062127009499818,0.0,0.2,0.0,0.09090909090909091,0.09090909090909091
528,43435,greani1,0.3333333333333333,0.3333333333333333,0.5,6.382006977219135,0.0,0.2,0.0,0.09090909090909091,0.09090909090909091
531,43435,ruther1,0.3333333333333333,0.3333333333333333,0.5,6.0345139936544,0.0,0.2,0.0,0.09090909090909091,0.09090909090909091
537,47144,trsowl,0.0,0.0,0.0,6.050057010725141,0.0,0.0,0.0,0.0,0.0
541,47144,burowl,0.3333333333333333,0.3333333333333333,0.5,6.646909983828664,0.0,0.2,0.0,0.029411764705882353,0.029411764705882353
547,47144,244024,0.2,0.2,0.38685280723454163,5.843585007824004,0.0,0.2,0.0,0.029411764705882353,0.029411764705882353
555,47144,brnowl,0.1,0.1,0.2890648263178879,5.901666008867323,0.0,0.0,0.0,0.0,0.029411764705882353
556,47144,compot1,0.25,0.25,0.43067655807339306,6.155712995678186,0.0,0.2,0.0,0.029411764705882353,0.029411764705882353
557,47144,epaori4,0.0,0.0,0.0,5.9808900114148855,0.0,0.0,0.0,0.0,0.0
561,47144,houspa,0.5,0.5,0.6309297535714575,5.997586005833,0.0,0.2,0.0,0.029411764705882353,0.029411764705882353
563,47144,osprey,0.0,0.0,0.0,6.289040960837156,0.0,0.0,0.0,0.0,0.0
565,47144,bbwduc,0.2,0.2,0.38685280723454163,6.015905004460365,0.0,0.2,0.0,0.029411764705882353,0.029411764705882353
582,476521,bbwduc,0.0,0.0,0.0,6.056837970390916,0.0,0.0,0.0,0.0,0.0
585,555123,brnowl,0.0,0.0,0.0,6.1420819838531315,0.0,0.0,0.0,0.0,0.0
590,555145,65377,0.16666666666666666,0.16666666666666666,0.3562071871080222,6.2522339867427945,0.0,0.0,0.0,0.0,0.16666666666666666
593,555145,compot1,0.0,0.0,0.0,6.1607810202986,0.0,0.0,0.0,0.0,0.0
601,555146,bbwduc,0.0,0.0,0.0,6.265064002946019,0.0,0.0,0.0,0.0,0.0
604,555146,compau,0.16666666666666666,0.16666666666666666,0.3562071871080222,6.303243979346007,0.0,0.0,0.0,0.0,0.07142857142857142
608,555146,trsowl,0.5,0.5,0.6309297535714575,6.067093985620886,0.0,0.2,0.0,0.07142857142857142,0.07142857142857142
612,555146,24279,0.5,0.5,0.6309297535714575,6.087176036089659,0.0,0.2,0.0,0.07142857142857142,0.07142857142857142
613,64898,65377,0.0,0.0,0.0,6.232804036699235,0.0,0.0,0.0,0.0,0.0
618,65377,65377,1.0,1.0,1.0,6.048504961654544,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
619,65377,strowl1,0.2,0.2,0.38685280723454163,6.047234055586159,0.0,0.2,0.0,0.02702702702702703,0.02702702702702703
623,65377,65377,1.0,1.0,1.0,6.264532974455506,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
627,65377,bbwduc,0.0,0.0,0.0,6.032721023075283,0.0,0.0,0.0,0.0,0.0
633,65377,chbmoc1,0.0,0.0,0.0,6.112185015808791,0.0,0.0,0.0,0.0,0.0
638,65377,65377,1.0,1.0,1.0,6.132986978627741,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
644,65377,65377,1.0,1.0,1.0,6.030427000951022,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
649,65377,65377,1.0,1.0,1.0,6.150064000394195,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
651,65377,65377,1.0,1.0,1.0,6.2045889790169895,1.0,0.2,0.02702702702702703,0.02702702702702703,0.02702702702702703
664,65380,65380,1.0,1.0,1.0,6.032841978594661,1.0,0.2,0.05555555555555555,0.05555555555555555,0.05555555555555555
667,65380,fotfly,0.0,0.0,0.0,6.431874993722886,0.0,0.0,0.0,0.0,0.0
669,65380,65377,0.5,0.5,0.6309297535714575,5.99822704680264,0.0,0.2,0.0,0.05555555555555555,0.05555555555555555
671,65380,65377,0.5,0.5,0.6309297535714575,5.917219968978316,0.0,0.2,0.0,0.05555555555555555,0.05555555555555555
684,65380,65377,0.5,0.5,0.6309297535714575,5.951523024123162,0.0,0.2,0.0,0.05555555555555555,0.05555555555555555
688,66971,65377,0.0,0.0,0.0,6.087796995416284,0.0,0.0,0.0,0.0,0.0
690,67107,24279,0.5,0.5,0.6309297535714575,5.966457014437765,0.0,0.2,0.0,0.09090909090909091,0.09090909090909091
691,67107,24279,0.3333333333333333,0.3333333333333333,0.5,6.048846000339836,0.0,0.2,0.0,0.09090909090909091,0.09090909090909091
695,67107,244024,0.5,0.5,0.6309297535714575,6.963996973354369,0.0,0.2,0.0,0.09090909090909091,0.09090909090909091
707,67252,244024,0.125,0.125,0.31546487678572877,6.21317297918722,0.0,0.0,0.0,0.0,0.2
710,70711,trsowl,0.0,0.0,0.0,6.044949986971915,0.0,0.0,0.0,0.0,0.0
715,738183,limpki,0.125,0.125,0.31546487678572877,6.296803010627627,0.0,0.0,0.0,0.0,0.25
717,74113,ruther1,0.0,0.0,0.0,6.089589965995401,0.0,0.0,0.0,0.0,0.0
719,74113,soulap1,0.25,0.25,0.43067655807339306,6.098633981309831,0.0,0.2,0.0,0.125,0.125
728,74580,fabwre1,0.0,0.0,0.0,6.240696005988866,0.0,0.0,0.0,0.0,0.0
736,760266,glteme1,0.16666666666666666,0.16666666666666666,0.3562071871080222,6.0422749957069755,0.0,0.0,0.0,0.0,0.16666666666666666
750,ashgre1,ashgre1,1.0,1.0,1.0,6.013620994053781,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
752,ashgre1,ashgre1,1.0,1.0,1.0,6.3633270328864455,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
757,ashgre1,ashgre1,1.0,1.0,1.0,6.067776004783809,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
758,ashgre1,sibtan2,0.0,0.0,0.0,6.053913966752589,0.0,0.0,0.0,0.0,0.0
760,ashgre1,ashgre1,1.0,1.0,1.0,6.374985969159752,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
761,ashgre1,ashgre1,1.0,1.0,1.0,6.121017970144749,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
762,ashgre1,ashgre1,1.0,1.0,1.0,6.0896200011484325,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
764,ashgre1,ashgre1,1.0,1.0,1.0,6.240857008378953,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
774,ashgre1,ashgre1,1.0,1.0,1.0,6.035514990799129,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
778,ashgre1,ashgre1,1.0,1.0,1.0,6.049586983863264,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
779,ashgre1,masgna1,0.3333333333333333,0.3333333333333333,0.5,6.238812988158315,0.0,0.2,0.0,0.012195121951219513,0.012195121951219513
780,ashgre1,ashgre1,1.0,1.0,1.0,6.03384297573939,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
793,ashgre1,ashgre1,1.0,1.0,1.0,6.410360976587981,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
795,ashgre1,ashgre1,1.0,1.0,1.0,6.0058090020902455,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
806,ashgre1,pvttyr1,0.5,0.5,0.6309297535714575,5.831415997818112,0.0,0.2,0.0,0.012195121951219513,0.012195121951219513
817,ashgre1,ashgre1,1.0,1.0,1.0,5.967128032352775,1.0,0.2,0.012195121951219513,0.012195121951219513,0.012195121951219513
819,ashgre1,greani1,0.0,0.0,0.0,6.605456001125276,0.0,0.0,0.0,0.0,0.0
823,ashgre1,trsowl,0.0,0.0,0.0,6.09460799023509,0.0,0.0,0.0,0.0,0.0
830,ashgre1,grekis,0.0,0.0,0.0,6.067835027351975,0.0,0.0,0.0,0.0,0.0
832,ashgre1,pirfly1,0.2,0.2,0.38685280723454163,6.2370700179599226,0.0,0.2,0.0,0.012195121951219513,0.012195121951219513
847,astcra1,coffal1,0.0,0.0,0.0,6.008412048686296,0.0,0.0,0.0,0.0,0.0
853,astcra1,astcra1,1.0,1.0,1.0,6.0237759607844055,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
855,astcra1,astcra1,1.0,1.0,1.0,6.308682030066848,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
864,astcra1,spispi1,0.5,0.5,0.6309297535714575,6.025679991580546,0.0,0.2,0.0,0.010416666666666666,0.010416666666666666
866,astcra1,astcra1,1.0,1.0,1.0,6.049416959285736,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
867,astcra1,astcra1,1.0,1.0,1.0,6.302752997726202,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
872,astcra1,astcra1,1.0,1.0,1.0,6.077761005144566,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
875,astcra1,astcra1,1.0,1.0,1.0,6.071711017284542,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
877,astcra1,astcra1,1.0,1.0,1.0,6.276061001699418,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
885,astcra1,astcra1,1.0,1.0,1.0,6.0302370111458,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
890,astcra1,astcra1,1.0,1.0,1.0,6.099805003032088,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
903,astcra1,astcra1,1.0,1.0,1.0,6.2938189948908985,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
906,astcra1,astcra1,1.0,1.0,1.0,6.0465720016509295,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
907,astcra1,astcra1,1.0,1.0,1.0,6.070758972782642,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
912,astcra1,astcra1,1.0,1.0,1.0,6.375695986207575,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
921,astcra1,astcra1,1.0,1.0,1.0,6.079484010115266,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
931,astcra1,astcra1,1.0,1.0,1.0,6.110201997216791,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
932,astcra1,astcra1,1.0,1.0,1.0,6.316724990028888,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
933,astcra1,astcra1,1.0,1.0,1.0,5.991876998450607,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
938,astcra1,astcra1,1.0,1.0,1.0,6.0345029924064875,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
945,astcra1,astcra1,1.0,1.0,1.0,7.685774995479733,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
952,astcra1,sobcac1,0.16666666666666666,0.16666666666666666,0.3562071871080222,5.935658991802484,0.0,0.0,0.0,0.0,0.010416666666666666
955,astcra1,astcra1,1.0,1.0,1.0,5.979447043500841,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
957,astcra1,astcra1,1.0,1.0,1.0,6.233173015061766,1.0,0.2,0.010416666666666666,0.010416666666666666,0.010416666666666666
962,bafcur1,bafcur1,1.0,1.0,1.0,6.009043019730598,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
970,bafcur1,bafcur1,1.0,1.0,1.0,6.077431025914848,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
973,bafcur1,compot1,0.0,0.0,0.0,6.179140007589012,0.0,0.0,0.0,0.0,0.0
979,bafcur1,bafcur1,1.0,1.0,1.0,6.055216013919562,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
984,bafcur1,sobcac1,0.5,0.5,0.6309297535714575,6.124473991803825,0.0,0.2,0.0,0.02564102564102564,0.02564102564102564
989,bafcur1,stbwoo2,0.125,0.125,0.31546487678572877,6.855137005914003,0.0,0.0,0.0,0.0,0.02564102564102564
993,bafcur1,yeofly1,0.5,0.5,0.6309297535714575,5.674570973496884,0.0,0.2,0.0,0.02564102564102564,0.02564102564102564
999,bafcur1,bafcur1,1.0,1.0,1.0,5.6972859892994165,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
1002,bafcur1,bafcur1,1.0,1.0,1.0,5.905672034714371,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
1003,bafcur1,bafcur1,1.0,1.0,1.0,5.765493027865887,1.0,0.2,0.02564102564102564,0.02564102564102564,0.02564102564102564
1012,baffal1,baffal1,1.0,1.0,1.0,5.844186991453171,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1024,baffal1,baffal1,1.0,1.0,1.0,6.044218025635928,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1027,baffal1,baffal1,1.0,1.0,1.0,5.92788599897176,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1028,baffal1,baffal1,1.0,1.0,1.0,5.972185987047851,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1031,baffal1,baffal1,1.0,1.0,1.0,7.751958968583494,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1038,baffal1,baffal1,1.0,1.0,1.0,6.875647988636047,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1040,baffal1,baffal1,1.0,1.0,1.0,6.547586002852768,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1041,baffal1,baffal1,1.0,1.0,1.0,7.521228049881756,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1047,baffal1,baffal1,1.0,1.0,1.0,5.625514022540301,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1049,baffal1,baffal1,1.0,1.0,1.0,5.6539379875175655,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1056,baffal1,baffal1,1.0,1.0,1.0,5.9135950286872685,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1061,baffal1,baffal1,1.0,1.0,1.0,5.836674012243748,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1068,baffal1,baffal1,1.0,1.0,1.0,5.857807002030313,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1071,baffal1,baffal1,1.0,1.0,1.0,7.521086954511702,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1077,baffal1,baffal1,1.0,1.0,1.0,7.5175820384174585,1.0,0.25,0.004016064257028112,0.004016064257028112,0.004016064257028112
1078,baffal1,baffal1,1.0,1.0,1.0,7.5305019854567945,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1085,baffal1,baffal1,1.0,1.0,1.0,7.960043963976204,1.0,0.3333333333333333,0.004016064257028112,0.004016064257028112,0.004016064257028112
1087,baffal1,baffal1,1.0,1.0,1.0,6.239142967388034,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
1088,baffal1,baffal1,1.0,1.0,1.0,6.092905008699745,1.0,0.2,0.004016064257028112,0.004016064257028112,0.004016064257028112
