record_id,true_label,top1_pred,AP,RR,nDCG,latency_ms,P@1,P@5,R@1,R@5,R@10
563,47144,ragmac1,0.0,0.0,0.0,12.298285961151123,0.0,0.0,0.0,0.0,0.0
565,47144,47144,1.0,1.0,1.0,10.811455023940653,1.0,0.2,0.010752688172043012,0.010752688172043012,0.010752688172043012
582,476521,swthum1,0.0,0.0,0.0,10.625633993186057,0.0,0.0,0.0,0.0,0.0
585,555123,brnowl,0.0,0.0,0.0,14.95101599721238,0.0,0.0,0.0,0.0,0.0
590,555145,trsowl,0.0,0.0,0.0,14.996087993495166,0.0,0.0,0.0,0.0,0.0
593,555145,coffal1,0.0,0.0,0.0,14.318383997306228,0.0,0.0,0.0,0.0,0.0
601,555146,555146,1.0,1.0,1.0,12.232943961862475,1.0,0.2,0.011627906976744186,0.011627906976744186,0.011627906976744186
604,555146,bobfly1,0.0,0.0,0.0,13.087353960145265,0.0,0.0,0.0,0.0,0.0
608,555146,trsowl,0.2,0.2,0.38685280723454163,18.863621982745826,0.0,0.2,0.0,0.011627906976744186,0.011627906976744186
612,555146,undtin1,0.0,0.0,0.0,15.33547998405993,0.0,0.0,0.0,0.0,0.0
613,64898,64898,1.0,1.0,1.0,16.3660459802486,1.0,0.2,0.1,0.1,0.1
618,65377,65377,1.0,1.0,1.0,13.73017200967297,1.0,0.2,0.004098360655737705,0.004098360655737705,0.004098360655737705
619,65377,pvttyr1,0.1111111111111111,0.1111111111111111,0.3010299956639812,12.729934009257704,0.0,0.0,0.0,0.0,0.004098360655737705
623,65377,65377,1.0,1.0,1.0,12.148351990617812,1.0,0.2,0.004098360655737705,0.004098360655737705,0.004098360655737705
627,65377,swtman1,0.0,0.0,0.0,10.929839976597577,0.0,0.0,0.0,0.0,0.0
633,65377,pabspi1,0.0,0.0,0.0,12.050057004671544,0.0,0.0,0.0,0.0,0.0
638,65377,22973,0.5,0.5,0.6309297535714575,13.28221900621429,0.0,0.2,0.0,0.004098360655737705,0.004098360655737705
644,65377,65377,1.0,1.0,1.0,14.383286004886031,1.0,0.2,0.004098360655737705,0.004098360655737705,0.004098360655737705
649,65377,gycwor1,0.14285714285714285,0.14285714285714285,0.3333333333333333,16.433962038718164,0.0,0.0,0.0,0.0,0.004098360655737705
651,65377,65377,1.0,1.0,1.0,17.107086954638362,1.0,0.2,0.004098360655737705,0.004098360655737705,0.004098360655737705
664,65380,brnowl,0.0,0.0,0.0,13.90392502071336,0.0,0.0,0.0,0.0,0.0
667,65380,fotfly,0.25,0.25,0.43067655807339306,13.150832965038717,0.0,0.2,0.0,0.012987012987012988,0.012987012987012988
669,65380,compot1,0.1111111111111111,0.1111111111111111,0.3010299956639812,13.758937013335526,0.0,0.0,0.0,0.0,0.012987012987012988
671,65380,65380,1.0,1.0,1.0,14.805538987275213,1.0,0.2,0.012987012987012988,0.012987012987012988,0.012987012987012988
684,65380,65380,1.0,1.0,1.0,13.248576025944203,1.0,0.2,0.012987012987012988,0.012987012987012988,0.012987012987012988
688,66971,y00678,0.0,0.0,0.0,12.773380964063108,0.0,0.0,0.0,0.0,0.0
690,67107,67107,1.0,1.0,1.0,12.238121998962015,1.0,0.2,0.012658227848101266,0.012658227848101266,0.012658227848101266
691,67107,67107,1.0,1.0,1.0,16.223842976614833,1.0,0.2,0.012658227848101266,0.012658227848101266,0.012658227848101266
695,67107,osprey,0.0,0.0,0.0,13.662326033227146,0.0,0.0,0.0,0.0,0.0
707,67252,sibtan2,0.0,0.0,0.0,12.863852956797928,0.0,0.0,0.0,0.0,0.0
710,70711,trsowl,0.0,0.0,0.0,12.190025998279452,0.0,0.0,0.0,0.0,0.0
715,738183,738183,1.0,1.0,1.0,14.143109030555934,1.0,0.2,0.014285714285714285,0.014285714285714285,0.014285714285714285
717,74113,brnowl,0.3333333333333333,0.3333333333333333,0.5,12.408047972712666,0.0,0.2,0.0,0.003436426116838488,0.003436426116838488
719,74113,74113,1.0,1.0,1.0,16.489077999722213,1.0,0.2,0.003436426116838488,0.003436426116838488,0.003436426116838488
728,74580,rebscy1,0.0,0.0,0.0,13.731684011872858,0.0,0.0,0.0,0.0,0.0
736,760266,760266,1.0,1.0,1.0,11.129804013762623,1.0,0.2,0.02857142857142857,0.02857142857142857,0.02857142857142857
750,ashgre1,ashgre1,1.0,1.0,1.0,12.518651958089322,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
752,ashgre1,ashgre1,1.0,1.0,1.0,12.023544986732304,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
757,ashgre1,ashgre1,1.0,1.0,1.0,14.112812001258135,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
758,ashgre1,ashgre1,1.0,1.0,1.0,13.986845035105944,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
760,ashgre1,ashgre1,1.0,1.0,1.0,15.982994984369725,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
761,ashgre1,oliwoo1,0.0,0.0,0.0,12.799902993720025,0.0,0.0,0.0,0.0,0.0
762,ashgre1,whtdov,0.0,0.0,0.0,13.27206299174577,0.0,0.0,0.0,0.0,0.0
764,ashgre1,ashgre1,1.0,1.0,1.0,12.780662975274026,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
774,ashgre1,ashgre1,1.0,1.0,1.0,14.18078801361844,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
778,ashgre1,greyel,0.0,0.0,0.0,11.982932046521455,0.0,0.0,0.0,0.0,0.0
779,ashgre1,coffal1,0.25,0.25,0.43067655807339306,16.15322200814262,0.0,0.2,0.0,0.0019193857965451055,0.0019193857965451055
780,ashgre1,ashgre1,1.0,1.0,1.0,13.28969100723043,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
793,ashgre1,ashgre1,1.0,1.0,1.0,12.474632996600121,1.0,0.2,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055
795,ashgre1,greant1,0.5,0.5,0.6309297535714575,12.543550983536988,0.0,0.2,0.0,0.0019193857965451055,0.0019193857965451055
806,ashgre1,sobcac1,0.5,0.5,0.6309297535714575,19.40494100563228,0.0,0.2,0.0,0.0019193857965451055,0.0019193857965451055
817,ashgre1,yecpar,0.3333333333333333,0.3333333333333333,0.5,17.545795009937137,0.0,0.2,0.0,0.0019193857965451055,0.0019193857965451055
819,ashgre1,roahaw,0.0,0.0,0.0,14.596130000427365,0.0,0.0,0.0,0.0,0.0
823,ashgre1,coffal1,0.0,0.0,0.0,13.462422008160502,0.0,0.0,0.0,0.0,0.0
830,ashgre1,rumfly1,0.0,0.0,0.0,12.282651965506375,0.0,0.0,0.0,0.0,0.0
832,ashgre1,pirfly1,0.0,0.0,0.0,11.73944101901725,0.0,0.0,0.0,0.0,0.0
847,astcra1,yebela1,0.0,0.0,0.0,10.241861979011446,0.0,0.0,0.0,0.0,0.0
853,astcra1,trsowl,0.0,0.0,0.0,11.633864021860063,0.0,0.0,0.0,0.0,0.0
855,astcra1,astcra1,1.0,1.0,1.0,16.551266016904265,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
864,astcra1,coffal1,0.125,0.125,0.31546487678572877,13.909673027228564,0.0,0.0,0.0,0.0,0.0016366612111292963
866,astcra1,astcra1,1.0,1.0,1.0,14.803264988586307,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
867,astcra1,trsowl,0.0,0.0,0.0,12.884224997833371,0.0,0.0,0.0,0.0,0.0
872,astcra1,bbwduc,0.2,0.2,0.38685280723454163,12.378952000290155,0.0,0.2,0.0,0.0016366612111292963,0.0016366612111292963
875,astcra1,astcra1,1.0,1.0,1.0,13.49609496537596,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
877,astcra1,astcra1,1.0,1.0,1.0,13.517639017663896,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
885,astcra1,astcra1,1.0,1.0,1.0,11.405405995901674,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
890,astcra1,astcra1,1.0,1.0,1.0,11.828258982859552,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
903,astcra1,astcra1,1.0,1.0,1.0,12.315224041230977,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
906,astcra1,astcra1,1.0,1.0,1.0,13.181081041693687,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
907,astcra1,astcra1,1.0,1.0,1.0,12.816720001865178,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
912,astcra1,astcra1,1.0,1.0,1.0,11.869443987961859,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
921,astcra1,astcra1,1.0,1.0,1.0,12.52626400673762,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
931,astcra1,astcra1,1.0,1.0,1.0,14.157382014673203,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
932,astcra1,roahaw,0.0,0.0,0.0,12.557632988318801,0.0,0.0,0.0,0.0,0.0
933,astcra1,astcra1,1.0,1.0,1.0,14.958168030716479,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
938,astcra1,astcra1,1.0,1.0,1.0,12.328704004175961,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
945,astcra1,astcra1,1.0,1.0,1.0,11.614795017521828,1.0,0.2,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963
952,astcra1,bncfly,0.0,0.0,0.0,10.987871035467833,0.0,0.0,0.0,0.0,0.0
955,astcra1,brnowl,0.0,0.0,0.0,11.964302975684404,0.0,0.0,0.0,0.0,0.0
957,astcra1,fepowl,0.0,0.0,0.0,13.421107025351375,0.0,0.0,0.0,0.0,0.0
962,bafcur1,bafcur1,1.0,1.0,1.0,12.17570499284193,1.0,0.2,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845
970,bafcur1,bafcur1,1.0,1.0,1.0,13.643715996295214,1.0,0.2,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845
973,bafcur1,roahaw,0.0,0.0,0.0,13.651459012180567,0.0,0.0,0.0,0.0,0.0
979,bafcur1,bafcur1,1.0,1.0,1.0,13.411581981927156,1.0,0.2,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845
984,bafcur1,bafcur1,1.0,1.0,1.0,13.47681402694434,1.0,0.2,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845
989,bafcur1,stbwoo2,0.5,0.5,0.6309297535714575,12.214483984280378,0.0,0.2,0.0,0.0030120481927710845,0.0030120481927710845
993,bafcur1,coffal1,0.25,0.25,0.43067655807339306,16.992898017633706,0.0,0.2,0.0,0.0030120481927710845,0.0030120481927710845
999,bafcur1,larela1,0.5,0.5,0.6309297535714575,12.639681983273476,0.0,0.2,0.0,0.0030120481927710845,0.0030120481927710845
1002,bafcur1,epaori4,0.2,0.2,0.38685280723454163,12.129181006457657,0.0,0.2,0.0,0.0030120481927710845,0.0030120481927710845
1003,bafcur1,bafcur1,1.0,1.0,1.0,11.995300999842584,1.0,0.2,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845
1012,baffal1,baffal1,1.0,1.0,1.0,13.717152003664523,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1024,baffal1,baffal1,1.0,1.0,1.0,12.81090104021132,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1027,baffal1,baffal1,1.0,1.0,1.0,13.489453995134681,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1028,baffal1,baffal1,1.0,1.0,1.0,14.793008973356336,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1031,baffal1,baffal1,1.0,1.0,1.0,13.610243971925229,1.0,0.3333333333333333,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1038,baffal1,squcuc1,0.0,0.0,0.0,12.28878099936992,0.0,0.0,0.0,0.0,0.0
1040,baffal1,baffal1,1.0,1.0,1.0,13.406023033894598,1.0,0.5,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1041,baffal1,baffal1,1.0,1.0,1.0,13.646740990225226,1.0,1.0,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1047,baffal1,baffal1,1.0,1.0,1.0,11.48170605301857,1.0,0.5,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1049,baffal1,baffal1,1.0,1.0,1.0,11.903797974810004,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1056,baffal1,baffal1,1.0,1.0,1.0,12.211050023324788,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1061,baffal1,baffal1,1.0,1.0,1.0,21.01633802521974,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1068,baffal1,baffal1,1.0,1.0,1.0,16.06903999345377,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1071,baffal1,coffal1,0.5,0.5,0.6309297535714575,30.62899300130084,0.0,0.2,0.0,0.0003883495145631068,0.0003883495145631068
1077,baffal1,baffal1,1.0,1.0,1.0,16.15069800755009,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1078,baffal1,baffal1,1.0,1.0,1.0,13.974776025861502,1.0,1.0,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1085,baffal1,baffal1,1.0,1.0,1.0,12.86099897697568,1.0,0.25,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1087,baffal1,baffal1,1.0,1.0,1.0,14.102906046900898,1.0,0.2,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
1088,baffal1,baffal1,1.0,1.0,1.0,13.619828969240189,1.0,0.5,0.0003883495145631068,0.0003883495145631068,0.0003883495145631068
